Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Id,Customer Segment,Customer State,Department Id,Department Name,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,2,2,83.62999725,245.9799957,Shipping on time,0,43,Camping & Hiking,Algonquin,EE. UU.,3470,Home Office,IL,7,Fan Shop,Europe,Amiens,Francia,3470,7/18/2017 5:10,63656,957,54.0,0.180000007,159120,299.980011,0.340000004,1,299.980011,245.9799957,83.62999725,Western Europe,Norte-Paso de Calais-Picardía,ON_HOLD,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,7/20/2017 5:10,Second Class
TRANSFER,6,4,107.9599991,239.8999939,Shipping canceled,0,46,Indoor/Outdoor Games,San Diego,EE. UU.,11117,Consumer,CA,7,Fan Shop,Europe,Jena,Alemania,11117,7/19/2015 5:51,13650,1014,10.0,0.039999999,34201,49.97999954,0.449999988,5,249.8999939,239.8999939,107.9599991,Western Europe,Turingia,SUSPECTED_FRAUD,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,7/25/2015 5:51,Standard Class
TRANSFER,4,4,19.60000038,391.980011,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,1822,Home Office,PR,7,Fan Shop,Europe,Bilbao,España,1822,7/2/2015 13:45,12508,1004,8.0,0.02,31301,399.980011,0.050000001,1,399.980011,391.980011,19.60000038,Southern Europe,País Vasco,PROCESSING,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,7/6/2015 13:45,Standard Class
TRANSFER,4,4,37.79999924,135.0,Shipping on time,0,24,Women's Apparel,Miami,EE. UU.,1646,Consumer,FL,5,Golf,USCA,Marion,Estados Unidos,1646,7/2/2016 12:53,37578,502,15.0,0.100000001,93788,50.0,0.280000001,3,150.0,135.0,37.79999924,East of USA,Ohio,PROCESSING,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/6/2016 12:53,Standard Class
DEBIT,6,2,-37.77999878,47.22999954,Late delivery,1,35,Golf Gloves,Fairfield,EE. UU.,6959,Consumer,OH,6,Outdoors,USCA,Denver,Estados Unidos,6959,7/20/2016 21:16,38835,778,2.75,0.059999999,96957,24.98999977,-0.800000012,2,49.97999954,47.22999954,-37.77999878,West of USA ,Colorado,COMPLETE,778,35,,http://images.acmesports.sports/Bag+Boy+Beverage+Holder,Bag Boy Beverage Holder,24.98999977,0,7/26/2016 21:16,Second Class
TRANSFER,5,4,75.25,156.7599945,Late delivery,1,35,Golf Gloves,Houston,EE. UU.,688,Consumer,TX,6,Outdoors,USCA,Chicago,Estados Unidos,688,7/21/2016 5:41,38859,771,3.200000048,0.02,97019,39.99000168,0.479999989,4,159.9600067,156.7599945,75.25,US Center ,Illinois,PENDING,771,35,,http://images.acmesports.sports/Clicgear+Rovic+Cooler+Bag,Clicgear Rovic Cooler Bag,39.99000168,0,7/26/2016 5:41,Standard Class
CASH,4,4,20.72999954,57.59000015,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,6424,Corporate,PR,4,Apparel,Europe,Augsburg,Alemania,6424,7/22/2015 11:58,13873,365,2.400000095,0.039999999,34746,59.99000168,0.360000014,1,59.99000168,57.59000015,20.72999954,Western Europe,Bavaria,CLOSED,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/26/2015 11:58,Standard Class
TRANSFER,2,2,168.9499969,383.980011,Shipping on time,0,45,Fishing,Miami,EE. UU.,10995,Corporate,FL,7,Fan Shop,Europe,Kotka,Finlandia,10995,7/22/2015 21:47,13901,1004,16.0,0.039999999,34802,399.980011,0.439999998,1,399.980011,383.980011,168.9499969,Northern Europe,Kymenlaakso,PENDING,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,7/24/2015 21:47,Second Class
TRANSFER,5,4,56.11000061,165.9900055,Shipping canceled,0,48,Water Sports,New Orleans,EE. UU.,8508,Corporate,LA,7,Fan Shop,Europe,Gagny,Francia,8508,7/23/2015 7:35,13929,1073,34.0,0.170000002,34855,199.9900055,0.340000004,1,199.9900055,165.9900055,56.11000061,Western Europe,Isla de Francia,CANCELED,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,7/28/2015 7:35,Standard Class
CASH,2,1,188.1499939,383.980011,Late delivery,1,45,Fishing,Chicago,EE. UU.,5270,Corporate,IL,7,Fan Shop,USCA,Cleveland,Estados Unidos,5270,7/23/2016 14:26,39021,1004,16.0,0.039999999,97413,399.980011,0.49000001,1,399.980011,383.980011,188.1499939,East of USA,Ohio,CLOSED,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,7/25/2016 14:26,First Class
PAYMENT,1,0,-218.25,145.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,6106,Home Office,PR,5,Golf,Europe,Rome,Italia,6106,7/23/2017 22:52,64049,502,4.5,0.029999999,160137,50.0,-1.5,3,150.0,145.5,-218.25,Southern Europe,Lacio,PENDING_PAYMENT,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/24/2017 10:52,Same Day
TRANSFER,3,4,8.390000343,23.98999977,Advance shipping,0,41,Trade-In,Caguas,Puerto Rico,11269,Consumer,PR,6,Outdoors,Europe,Halle,Alemania,11269,7/24/2015 19:41,14032,924,8.0,0.25,35120,15.98999977,0.349999994,2,31.97999954,23.98999977,8.390000343,Western Europe,Renania del Norte-Westfalia,PROCESSING,924,41,,http://images.acmesports.sports/Glove+It+Urban+Brick+Golf+Towel,Glove It Urban Brick Golf Towel,15.98999977,0,7/27/2015 19:41,Standard Class
TRANSFER,2,1,97.33000183,287.9500122,Late delivery,1,17,Cleats,Caguas,Puerto Rico,2119,Consumer,PR,4,Apparel,USCA,Las Vegas,Estados Unidos,2119,7/24/2016 14:58,39091,365,12.0,0.039999999,97575,59.99000168,0.340000004,5,299.9500122,287.9500122,97.33000183,West of USA ,Nevada,PROCESSING,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/26/2016 14:58,First Class
DEBIT,2,4,199.1799927,414.9599915,Advance shipping,0,30,Men's Golf Clubs,Freeport,EE. UU.,7926,Consumer,NY,6,Outdoors,Europe,Arles,Francia,7926,7/24/2017 13:34,64091,646,84.98999786,0.170000002,160238,99.98999786,0.479999989,5,499.9500122,414.9599915,199.1799927,Western Europe,Provenza-Alpes-Costa Azul,ON_HOLD,646,30,,http://images.acmesports.sports/Merrell+Women%27s+Grassbow+Sport+Hiking+Shoe,Merrell Women's Grassbow Sport Hiking Shoe,99.98999786,0,7/26/2017 13:34,Standard Class
DEBIT,4,4,33.81000137,189.9199982,Shipping on time,0,46,Indoor/Outdoor Games,Fontana,EE. UU.,11282,Consumer,CA,7,Fan Shop,Europe,Le Mans,Francia,11282,7/26/2015 19:19,14168,1014,10.0,0.050000001,35464,49.97999954,0.180000007,4,199.9199982,189.9199982,33.81000137,Western Europe,Países del Loira,COMPLETE,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,7/30/2015 19:19,Standard Class
TRANSFER,6,4,50.27999878,148.7599945,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,1106,Consumer,PR,5,Golf,Europe,Nantes,Francia,1106,7/26/2017 3:46,64200,627,11.19999981,0.07,160511,39.99000168,0.340000004,4,159.9600067,148.7599945,50.27999878,Western Europe,Países del Loira,PENDING,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,8/1/2017 3:46,Standard Class
DEBIT,5,4,60.25,165.9900055,Late delivery,1,48,Water Sports,Sanford,EE. UU.,6879,Consumer,NC,7,Fan Shop,USCA,Denver,Estados Unidos,6879,7/27/2016 3:34,39264,1073,34.0,0.170000002,98022,199.9900055,0.360000014,1,199.9900055,165.9900055,60.25,West of USA ,Colorado,COMPLETE,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,8/1/2016 3:34,Standard Class
DEBIT,0,0,95.01999664,263.9599915,Shipping on time,0,17,Cleats,Caguas,Puerto Rico,2155,Corporate,PR,4,Apparel,USCA,Clifton,Estados Unidos,2155,7/27/2016 8:49,39279,365,35.99000168,0.119999997,98062,59.99000168,0.360000014,5,299.9500122,263.9599915,95.01999664,East of USA,Nueva Jersey,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/27/2016 20:49,Same Day
DEBIT,4,4,-95.66000366,130.5,Shipping on time,0,24,Women's Apparel,Chicago,EE. UU.,2921,Consumer,IL,5,Golf,USCA,Los Angeles,Estados Unidos,2921,7/28/2016 10:45,39353,502,19.5,0.129999995,98249,50.0,-0.730000019,3,150.0,130.5,-95.66000366,West of USA ,California,COMPLETE,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/1/2016 10:45,Standard Class
CASH,3,2,79.79000092,227.9600067,Late delivery,1,17,Cleats,Bronx,EE. UU.,7558,Corporate,NY,4,Apparel,Europe,Pontivy,Francia,7558,7/28/2017 19:31,64382,365,12.0,0.050000001,160947,59.99000168,0.349999994,4,239.9600067,227.9600067,79.79000092,Western Europe,Bretaña,CLOSED,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/31/2017 19:31,Second Class
TRANSFER,4,2,-38.04999924,217.4100037,Late delivery,1,46,Indoor/Outdoor Games,Berwyn,EE. UU.,11903,Consumer,IL,7,Fan Shop,Europe,Marseille,Francia,11903,7/3/2015 17:47,12588,1014,32.49000168,0.129999995,31505,49.97999954,-0.180000007,5,249.8999939,217.4100037,-38.04999924,Western Europe,Provenza-Alpes-Costa Azul,PENDING,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,7/7/2015 17:47,Second Class
DEBIT,6,4,19.20000076,191.9900055,Late delivery,1,48,Water Sports,Normal,EE. UU.,3876,Consumer,IL,7,Fan Shop,USCA,Knoxville,Estados Unidos,3876,7/30/2016 12:30,39495,1073,8.0,0.039999999,98590,199.9900055,0.100000001,1,199.9900055,191.9900055,19.20000076,South of  USA ,Tennessee,ON_HOLD,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,8/5/2016 12:30,Standard Class
TRANSFER,6,4,-23.86000061,211.1600037,Shipping canceled,0,17,Cleats,Los Angeles,EE. UU.,8963,Corporate,CA,4,Apparel,Europe,Albi,Francia,8963,7/31/2017 8:08,64555,365,28.79999924,0.119999997,161356,59.99000168,-0.109999999,4,239.9600067,211.1600037,-23.86000061,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,SUSPECTED_FRAUD,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/6/2017 8:08,Standard Class
TRANSFER,2,4,-81.16999817,49.18999863,Advance shipping,0,17,Cleats,Mount Pleasant,EE. UU.,7286,Home Office,MI,4,Apparel,Europe,Paris,Francia,7286,7/4/2015 0:05,12606,365,10.80000019,0.180000007,31562,59.99000168,-1.649999976,1,59.99000168,49.18999863,-81.16999817,Western Europe,Isla de Francia,PENDING,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/6/2015 0:05,Standard Class
PAYMENT,2,2,138.2299957,287.980011,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,8380,Home Office,PR,7,Fan Shop,Europe,La Ciotat,Francia,8380,7/4/2015 1:50,12611,957,12.0,0.039999999,31573,299.980011,0.479999989,1,299.980011,287.980011,138.2299957,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,7/6/2015 1:50,Second Class
PAYMENT,2,1,59.24000168,120.8899994,Late delivery,1,18,Men's Footwear,Chicago,EE. UU.,3459,Corporate,IL,4,Apparel,USCA,Concord,Estados Unidos,3459,7/4/2016 6:35,37697,403,9.100000381,0.07,94095,129.9900055,0.49000001,1,129.9900055,120.8899994,59.24000168,East of USA,Nuevo Hampshire,PENDING_PAYMENT,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/6/2016 6:35,First Class
TRANSFER,2,4,47.5,189.9799957,Advance shipping,0,5,Lacrosse,Caguas,Puerto Rico,3162,Consumer,PR,2,Fitness,Europe,Espoo,Finlandia,3162,7/4/2017 6:36,62701,78,10.0,0.050000001,156762,99.98999786,0.25,2,199.9799957,189.9799957,47.5,Northern Europe,Uusimaa,PROCESSING,78,5,,http://images.acmesports.sports/Nike+Kids%27+Grade+School+KD+VI+Basketball+Shoe,Nike Kids' Grade School KD VI Basketball Shoe,99.98999786,0,7/6/2017 6:36,Standard Class
PAYMENT,5,4,68.5699997,244.8999939,Late delivery,1,46,Indoor/Outdoor Games,Chicago,EE. UU.,10480,Home Office,IL,7,Fan Shop,Europe,London,Reino Unido,10480,7/5/2015 12:10,12709,1014,5.0,0.02,31807,49.97999954,0.280000001,5,249.8999939,244.8999939,68.5699997,Northern Europe,Inglaterra,PENDING_PAYMENT,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,7/10/2015 12:10,Standard Class
DEBIT,5,2,1.799999952,180.0,Late delivery,1,24,Women's Apparel,Rancho Cordova,EE. UU.,4441,Home Office,CA,5,Golf,Europe,Estocolmo,Suecia,4441,7/5/2015 19:11,12729,502,20.0,0.100000001,31847,50.0,0.01,4,200.0,180.0,1.799999952,Northern Europe,Estocolmo,COMPLETE,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,7/10/2015 19:11,Second Class
CASH,3,4,2.019999981,100.7799988,Advance shipping,0,17,Cleats,Fort Lauderdale,EE. UU.,3523,Consumer,FL,4,Apparel,Europe,Bristol,Reino Unido,3523,7/6/2015 8:29,12767,365,19.20000076,0.159999996,31928,59.99000168,0.02,2,119.9800034,100.7799988,2.019999981,Northern Europe,Inglaterra,CLOSED,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/9/2015 8:29,Standard Class
PAYMENT,2,2,68.87000275,196.7700043,Shipping on time,0,17,Cleats,Chicago,EE. UU.,3448,Consumer,IL,4,Apparel,USCA,Plainfield,Estados Unidos,3448,7/6/2016 19:32,37871,365,43.18999863,0.180000007,94527,59.99000168,0.349999994,4,239.9600067,196.7700043,68.87000275,East of USA,Nueva Jersey,PENDING_PAYMENT,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/8/2016 19:32,Second Class
DEBIT,2,1,52.43999863,111.5699997,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,6816,Corporate,PR,5,Golf,Europe,Hamburgo,Alemania,6816,7/7/2017 13:46,62927,627,8.399999619,0.07,157368,39.99000168,0.469999999,3,119.9700012,111.5699997,52.43999863,Western Europe,Hamburgo,COMPLETE,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,7/9/2017 13:46,First Class
DEBIT,3,4,31.10000038,107.9800034,Advance shipping,0,3,Baseball & Softball,El Centro,EE. UU.,2135,Home Office,CA,2,Fitness,USCA,Los Angeles,Estados Unidos,2135,7/8/2016 22:41,38017,44,12.0,0.100000001,94906,59.99000168,0.289999992,2,119.9800034,107.9800034,31.10000038,West of USA ,California,COMPLETE,44,3,,http://images.acmesports.sports/adidas+Men%27s+F10+Messi+TRX+FG+Soccer+Cleat,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,0,7/11/2016 22:41,Standard Class
DEBIT,4,4,-496.0899963,283.480011,Shipping on time,0,43,Camping & Hiking,Jackson,EE. UU.,2319,Corporate,MI,7,Fan Shop,Europe,Bielefeld,Alemania,2319,7/9/2015 8:40,12973,957,16.5,0.059999999,32444,299.980011,-1.75,1,299.980011,283.480011,-496.0899963,Western Europe,Renania del Norte-Westfalia,COMPLETE,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,7/13/2015 8:40,Standard Class
PAYMENT,2,4,31.79000092,120.8899994,Advance shipping,0,18,Men's Footwear,Kaneohe,EE. UU.,578,Consumer,HI,4,Apparel,USCA,Paterson,Estados Unidos,578,7/9/2016 10:36,38051,403,9.100000381,0.07,94991,129.9900055,0.25999999,1,129.9900055,120.8899994,31.79000092,East of USA,Nueva Jersey,PENDING_PAYMENT,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,7/11/2016 10:36,Standard Class
DEBIT,2,4,24.98999977,50.99000168,Advance shipping,0,17,Cleats,Cleveland,EE. UU.,5010,Home Office,OH,4,Apparel,Europe,Lund,Suecia,5010,8/1/2017 10:46,64631,365,9.0,0.150000006,161547,59.99000168,0.49000001,1,59.99000168,50.99000168,24.98999977,Northern Europe,Escania,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/3/2017 10:46,Standard Class
PAYMENT,6,4,97.01000214,197.9799957,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,2199,Corporate,PR,3,Footwear,Europe,Munich,Alemania,2199,8/10/2015 19:08,15195,191,2.0,0.01,38013,99.98999786,0.49000001,2,199.9799957,197.9799957,97.01000214,Western Europe,Bavaria,PENDING_PAYMENT,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/16/2015 19:08,Standard Class
TRANSFER,2,1,15.31000042,52.79999924,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,11902,Corporate,PR,5,Golf,Europe,Neunkirchen,Alemania,11902,8/11/2015 22:48,15274,642,7.199999809,0.119999997,38193,30.0,0.289999992,2,60.0,52.79999924,15.31000042,Western Europe,Sarre,PROCESSING,642,29,,http://images.acmesports.sports/Columbia+Men%27s+PFG+Anchor+Tough+T-Shirt,Columbia Men's PFG Anchor Tough T-Shirt,30.0,0,8/13/2015 22:48,First Class
DEBIT,2,1,65.16999817,232.7599945,Late delivery,1,17,Cleats,Raleigh,EE. UU.,2919,Corporate,NC,4,Apparel,Europe,Leipzig,Alemania,2919,8/13/2015 23:09,15412,365,7.199999809,0.029999999,38534,59.99000168,0.280000001,4,239.9600067,232.7599945,65.16999817,Western Europe,Sajonia,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/15/2015 23:09,First Class
DEBIT,6,4,45.86000061,176.3699951,Late delivery,1,17,Cleats,Hanford,EE. UU.,9470,Consumer,CA,4,Apparel,USCA,Redmond,Estados Unidos,9470,8/13/2016 2:19,40425,365,3.599999905,0.02,100888,59.99000168,0.25999999,3,179.9700012,176.3699951,45.86000061,West of USA ,Oregón,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/19/2016 2:19,Standard Class
PAYMENT,6,2,-3.690000057,283.480011,Late delivery,1,43,Camping & Hiking,San Diego,EE. UU.,6060,Consumer,CA,7,Fan Shop,USCA,Detroit,Estados Unidos,6060,8/15/2016 1:37,40560,957,16.5,0.059999999,101198,299.980011,-0.01,1,299.980011,283.480011,-3.690000057,US Center ,Michigan,PENDING_PAYMENT,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,Diamondback Women's Serene Classic Comfort Bi,299.980011,0,8/21/2016 1:37,Second Class
CASH,5,4,93.58999634,359.9599915,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,4431,Home Office,PR,3,Footwear,Europe,Northampton,Reino Unido,4431,8/16/2015 0:54,15554,191,40.0,0.100000001,38882,99.98999786,0.25999999,4,399.9599915,359.9599915,93.58999634,Northern Europe,Inglaterra,CLOSED,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/21/2015 0:54,Standard Class
TRANSFER,2,1,18.72999954,87.95999908,Late delivery,1,36,Golf Balls,Mesa,EE. UU.,1881,Home Office,AZ,6,Outdoors,USCA,Edmonds,Estados Unidos,1881,8/16/2016 0:02,40624,810,11.98999977,0.119999997,101355,19.98999977,0.209999993,5,99.94999695,87.95999908,18.72999954,West of USA ,Washington,PENDING,810,36,,http://images.acmesports.sports/Glove+It+Women%27s+Mod+Oval+Golf+Glove,Glove It Women's Mod Oval Golf Glove,19.98999977,0,8/18/2016 0:02,First Class
DEBIT,5,4,21.12000084,211.1600037,Late delivery,1,17,Cleats,Caguas,Puerto Rico,8233,Consumer,PR,4,Apparel,USCA,Los Angeles,Estados Unidos,8233,8/17/2016 19:50,40749,365,28.79999924,0.119999997,101673,59.99000168,0.100000001,4,239.9600067,211.1600037,21.12000084,West of USA ,California,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/22/2016 19:50,Standard Class
DEBIT,2,1,73.70999908,153.5599976,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,11061,Corporate,PR,5,Golf,USCA,San Antonio,Estados Unidos,11061,8/19/2016 14:55,40872,627,6.400000095,0.039999999,102015,39.99000168,0.479999989,4,159.9600067,153.5599976,73.70999908,US Center ,Texas,COMPLETE,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,8/21/2016 14:55,First Class
DEBIT,6,4,35.27999878,104.3799973,Late delivery,1,17,Cleats,Caguas,Puerto Rico,8602,Home Office,PR,4,Apparel,Europe,Erlangen,Alemania,8602,8/2/2017 17:56,64720,365,15.60000038,0.129999995,161778,59.99000168,0.340000004,2,119.9800034,104.3799973,35.27999878,Western Europe,Bavaria,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/8/2017 17:56,Standard Class
DEBIT,2,1,6.820000172,272.9500122,Late delivery,1,17,Cleats,Littleton,EE. UU.,7277,Corporate,CO,4,Apparel,Europe,Vernon,Francia,7277,8/20/2017 2:51,65910,365,27.0,0.090000004,164707,59.99000168,0.029999999,5,299.9500122,272.9500122,6.820000172,Western Europe,Normandía,COMPLETE,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/22/2017 2:51,First Class
TRANSFER,2,1,137.75,327.980011,Late delivery,1,45,Fishing,San Diego,EE. UU.,12025,Home Office,CA,7,Fan Shop,Europe,Amadora,Portugal,12025,8/22/2015 8:15,15986,1004,72.0,0.180000007,39949,399.980011,0.419999987,1,399.980011,327.980011,137.75,Southern Europe,Lisboa,PENDING,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,8/24/2015 8:15,First Class
PAYMENT,1,0,-269.5899963,173.9299927,Late delivery,1,46,Indoor/Outdoor Games,Bountiful,EE. UU.,1403,Consumer,UT,7,Fan Shop,USCA,Houston,Estados Unidos,1403,8/22/2016 17:33,41085,1014,25.98999977,0.129999995,102574,49.97999954,-1.549999952,4,199.9199982,173.9299927,-269.5899963,US Center ,Texas,PENDING_PAYMENT,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,8/23/2016 5:33,Same Day
PAYMENT,4,4,29.10000038,290.9700012,Shipping on time,0,9,Cardio Equipment,Martinsburg,EE. UU.,2954,Home Office,WV,3,Footwear,Europe,Munich,Alemania,2954,8/24/2017 13:00,66213,191,9.0,0.029999999,165519,99.98999786,0.100000001,3,299.9700012,290.9700012,29.10000038,Western Europe,Bavaria,PENDING_PAYMENT,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/28/2017 13:00,Standard Class
CASH,3,4,18.75,250.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,7035,Corporate,PR,5,Golf,Europe,Burnley,Reino Unido,7035,8/26/2015 5:26,16252,502,0.0,0.0,40589,50.0,0.079999998,5,250.0,250.0,18.75,Northern Europe,Inglaterra,CLOSED,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,8/29/2015 5:26,Standard Class
TRANSFER,6,4,72.52999878,278.9500122,Late delivery,1,17,Cleats,Chicago,EE. UU.,9542,Corporate,IL,4,Apparel,Europe,Saint-Malo,Francia,9542,8/26/2017 6:00,66330,365,21.0,0.07,165799,59.99000168,0.25999999,5,299.9500122,278.9500122,72.52999878,Western Europe,Bretaña,PROCESSING,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,9/1/2017 6:00,Standard Class
